Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11709.51468,11587.69046,12353.52006,12282.68939,12335.04967,12397.98711,12591.94504,12332.27614,12926.97312,13103.16796,12964.5156,12407.88336,12364.73673,12800.65278,13621.80478,13433.00831,14095.80959,14141.18281,14634.01222,14037.55431,14109.98077,14759.98615,14638.59242,14104.68074,14289.70386,14029.98253,14516.56466,14945.73328,15261.44826,15448.76748
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6376.736028,6431.686503,6830.813694,7115.72207,7025.635921,7572.607617,7674.267622,7949.277176,8281.576588,8509.47762,8646.87685,8785.545574,9323.567882,10019.30521,10417.84817,10667.01786,11488.30019,11881.60287,12083.78262,11841.7169,11447.99535,11393.57424,11538.36691,11729.63432,11845.97206,11971.99328,12164.49398,12245.01484,12466.41614,12485.18028
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1733.092496,1815.718232,1885.696471,1921.201561,1890.31125,1951.341586,2012.322974,2165.681871,2198.240121,2205.015677,2280.915209,2362.525287,2445.167696,2561.682265,2587.82964,2705.188116,2895.895837,3141.702427,3295.901469,3313.311481,3217.766766,3654.211734,4006.721674,4083.655779,4093.142577,4191.823461,4284.811056,4362.578409,4160.597868,3958.46839
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12498.15157,12591.94798,12412.43527,11381.39826,11577.11246,11400.20064,11350.9204,11840.52699,11963.42348,11655.46308,11759.6316,12108.77916,12301.87752,12923.86585,13859.29979,14315.33559,14969.93303,15553.84476,16012.20819,16305.86004,16953.80342,17742.5923,18015.59649,18339.14819,18187.18396,17382.75643,16249.05413,16372.57962,16634.46968,16524.7581
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34265.88978,33643.10203,33058.84571,32188.46962,33216.55499,34343.01776,34829.97573,35878.88847,37405.15727,38963.44824,40755.08686,41234.97878,42003.95917,42814.56434,44496.0234,45585.3966,47443.3274,48712.43768,48116.65067,45638.03558,47943.97882,49103.73816,48455.07664,48616.90926,49416.28988,51091.58922,51498.35302,52113.83434,52516.45407,52608.70954
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55420.15171,54230.56383,53612.48774,53059.51646,53306.60742,53206.20406,53257.80622,54372.98107,55832.52924,56508.58978,58404.10477,58797.38151,58449.16719,58040.08723,59242.75664,60698.23213,62724.39255,64722.53113,65282.32752,63039.07921,64259.15892,64624.38893,64585.09503,65029.16383,65813.95251,65936.62603,66344.07481,66910.5737,68246.40264,68394.28612
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3869.043636,3516.595717,2450.561645,2015.404433,1562.145894,1347.858839,1106.160054,1108.26348,1149.913374,1174.47502,1252.455513,1350.25833,1471.365918,1603.550762,1737.74363,1818.557224,1909.261043,2016.61429,2131.692971,2168.118698,2259.594586,2373.186034,2493.407101,2616.475486,2726.621899,2821.656311,2942.647962,3089.530208,3234.721579,3379.748697
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1392.222117,1374.652098,1336.380634,1307.670887,1286.489174,1294.011072,1317.559724,1331.372945,1349.206172,1382.106212,1409.453834,1456.566413,1518.094514,1574.777472,1645.839894,1719.727895,1781.277758,1848.985571,1899.482075,1943.040708,2006.971652,2098.284979,2128.553902,2205.990872,2284.995628,2354.139221,2441.565214,2530.438453,2589.975602,2660.420338
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7109.113809,7626.606905,8160.600619,8754.24121,9368.00775,10027.88671,10477.8553,10069.37235,9189.140383,9499.246681,9819.368308,10063.80347,10594.27841,11271.34588,11898.13508,12316.62718,12850.63384,13473.43327,13634.0643,13471.8975,14413.35162,14464.83555,15439.87214,15783.03073,15869.88112,16301.53809,16797.7721,17420.56515,18086.50771,18459.99486
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2328.304667,2658.285844,2422.425039,2308.479881,2258.608056,2272.433639,2133.465255,2306.402112,2521.533325,2724.770973,2930.038414,3045.466168,3172.30171,3182.505724,3264.56807,3297.867109,3344.573627,3145.480591,3051.675337,3552.599745
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1346.779144,1306.651472,1228.274798,1021.335011,1148.260641,1207.387271,1277.054618,1416.005746,1339.689915,1330.43173,1281.420553,1256.712417,1271.042609,1322.460347,1276.676272,1185.898054,1185.378633,1140.288968,1154.804287,1186.114587,1224.978428,1268.920509,1316.453369,1360.581278,1404.132938,1447.229049,1489.683845,1516.526046,1552.858562,1596.644938
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3768.319679,4002.60305,4006.253518,4149.137363,4346.346353,4655.518432,4724.953789,4765.633786,4862.026404,5019.173271,5037.766371,5199.350909,5421.962979,5515.522468,5348.77708,5316.665363,5266.953007,5236.183384,5442.572022,5134.228396,5170.703407,5545.869371,5636.41865,5707.857286,5865.734167,5949.018574,6317.86208,6472.409661,6416.401845,6383.27393
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10091.94002,10338.42145,11312.11329,11173.78065,11517.68997,11911.88872,12727.75373,13660.27098,14748.48643,15903.81531,16958.19205,17602.87754,18916.94323,21541.70424,23135.96567,24451.56291,27552.37792,28732.35204,29571.45655,28133.9126,28910.90882,28652.55287,28830.03079,29279.27361,28828.04925,29182.57065,27201.46855,26447.59327,26272.9084,26175.83698
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5432.353529,5520.318793,5822.711833,5827.052962,5896.959347,5931.476076,6258.003355,6508.751657,6737.831936,7068.679748,7329.35852,7541.139575,7581.004456,7878.413098,8305.391298,8523.106674,8887.029928,9388.055047,9682.813919,9872.039001,10113.34928,9820.986691,10114.61426,10304.80932,10505.26258,10519.73939,10524.99351,10605.25721,10763.78558,10755.60815
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12669.79286,12547.24492,12964.3421,13733.37319,12885.21967,13681.16199,14459.18116,15310.26798,15433.67425,14700.48546,15482.86724,14376.17534,15079.21555,15720.45347,17023.05543,18309.94475,19339.0838,20073.58181,19996.71607,18791.3312,20091.61653,22002.14221,22682.28039,24193.67545,24960.3206,26041.52835,26471.28695,28007.97483,28410.11313,28289.0888
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7207.955471,6685.077261,5523.289333,5451.062297,4393.762707,3987.545637,4175.811071,3642.196466,3849.209097,4431.458075,4622.073639,4772.180802,4736.794142,4843.57645,5034.242539,5629.076943,6174.744447,6773.097085,7665.449092,8015.808017,8616.886145,9717.624983,10604.01249,11471.18622,12421.36068,12993.52247,13562.52608,14205.02158,14845.32943,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23756.93513,23050.12387,22850.89248,24393.4005,26691.61937,28174.48257,27061.31876,28162.38415,29253.3766
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2611.920754,2672.309449,2720.911665,2807.494947,3076.79349,2908.357233,2727.645597,3000.498104,3462.269598,3403.021663,3352.772481,3375.223779,3598.899105,3432.428314,3336.95292,3168.763302,3198.163236,3367.654675,3603.713455,3407.623495,3281.248375,3493.691688,3326.520485,3440.960235,3450.793169,3723.199797,3793.127599,3898.065288,3947.604048,4281.395124
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,907.7615982,926.2035093,926.481583,971.4714947,1001.43043,1082.928049,1146.372816,1170.199636,1192.609186,1251.514148,1252.751442,1277.774081,1346.392642,1388.672341,1436.709787,1480.052423,1588.775063,1668.988328,1757.971867,1819.001182,1861.282286,1972.301742,1983.853505,1989.607269,2022.260962,2054.090126,2075.098911,2074.860241,2122.260513,2187.464881
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15751.72244,14396.6327,12962.9357,11112.67765,8606.613502,7616.545726,6915.978305,6769.916116,6700.900302,6750.840855,7221.465608,7969.421028,8467.795992,9349.134688,10561.00953,10957.55828,11852.65236,12829.03065,13195.87684,11298.39096,11778.3137,12466.80779,12527.4655,12552.66976,12408.9516,11237.07446,11534.638,11871.12362,12338.0028,12810.28945
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111454.3604,106103.8813,103470.975,98978.29243,100212.8068,101571.3706,102211.4376,105108.9569,100100.4357,97698.3727,102494.8781,98621.62597,95908.9248,97795.00086,97758.02335,90894.83938,86425.86461,76620.41443,68798.40856,58374.58584,54921.83981,56123.48616,57390.71308,59921.7348,62378.65744,65218.79227,66510.86746,67183.62656,66968.26985,67119.13264
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30659.9736,30228.13223,30267.40856,30946.73348,32055.23541,32779.93492,33511.22074,34713.50032,35874.06484,36980.40729,38115.16887,39098.04442,39837.81454,40955.88342,41690.28616,42721.58368,43591.20303,44304.38058,43833.47238,41655.23361,42135.71626,42451.60655,42780.9184,43404.53662,44209.51047,44893.73978,45409.41756,45955.32701,46290.12272,46704.32149
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40442.60113,39862.57556,40698.34018,41270.8673,42410.32605,43033.24352,44140.14279,45551.4148,47041.18478,48714.53055,50163.88947,50165.71994,50568.10111,51569.81769,53035.78291,54395.35648,55411.43755,55916.71538,55314.66006,53440.91154,54359.13397,54806.11693,55632.92976,56269.95643,57273.12907,58509.58354,59043.21146,60062.22231,61498.36983,62530.38959
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10159.41544,10444.84369,11191.78976,11405.0437,12146.02127,11884.32509,12457.97397,13428.62943,13946.36848,13605.80724,13296.10159,12762.92592,11774.08806,11877.37337,12479.96687,13409.6687,13944.17077,14828.02436,15851.79675,16477.82386,17712.89699,18573.85447,19173.88916,20001.14027,20582.16895,20588.39312,20862.17131,21324.846,21590.83348,21561.06205
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3416.724096,3328.189782,2886.95148,2757.178524,2562.993905,2494.445713,2488.790383,2569.310381,2637.004996,2720.90867,2786.430374,2865.940295,2943.572386,3032.666318,3221.189333,3405.216308,3614.577371,3901.05877,4185.557525,4446.863606,4651.522962,4880.862629,5164.274222,5469.855953,5764.492705,6086.715742,6346.334778,6518.804687,6755.480974,6998.705051
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2888.309393,2897.327707,2886.920558,2824.882319,2999.097317,2956.627999,2962.647258,3051.178566,3033.908413,2989.091261,3102.736021,2930.043527,2710.392905,2755.03423,2792.356252,2868.069956,3037.021524,3119.888965,3243.747862,3270.5298,3239.887824,3192.453639,3159.3384,3131.971868,3116.077025,3037.784742,3061.78724,3116.645194,3128.469953,3153.015168
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1673.249634,1736.014139,1847.620675,1957.644497,2091.599402,2252.633886,2425.526266,2587.055148,2701.770578,2797.785536,2954.982868,3105.64352,3269.875335,3462.879975,3689.732423,3931.765415,4167.107894,4422.285218,4628.030244,4830.304958,5089.411248,5352.011422,5574.45888,5815.11892,6098.489609,6438.260271,6767.902495,7155.745829,7586.384939,8041.178551
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3951.205463,4047.128464,3916.925781,4294.746119,4786.480266,5052.064101,4503.24886,3980.933319,3395.855001,3774.132413,4485.525458,4866.028474,4695.994727,4750.929692,4965.37295,5250.116075,5411.066482,5782.689593,5985.683247,6118.257181,5967.073437,6048.976597,6438.93364,6401.740891,6318.210068,6219.960291
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2190.182814,2133.689042,2045.973257,2133.263108,1902.39394,1908.699005,1974.61655,1994.849503,1933.003375,1968.215803,1990.858609,2042.538262,2080.196828,2168.332619,2261.766537,2362.901628,2483.208778,2619.72137,2747.438718,2917.51622,3125.529308,3201.289398,3339.276135,3399.712999,3450.046561,3443.555206,3467.875156,3485.005238,3521.520144,3470.448801
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3324.348171,3426.598094,3054.889178,3033.504852,3263.934978,3226.41393,3520.430146,3580.048793,3653.920016,3600.849291,3473.429801,3510.893992,3190.506481,2642.103627,2480.859342,2328.176129,2233.017549,2133.808186,1739.242807,1925.364381,2273.200073,2556.278431,2932.081336,2937.725624,2955.240287,2958.209004,2934.73365,3028.245976,3130.029501,2835.948532
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9694.667544,9651.626577,9933.531454,9927.649928,9957.387061,9913.934988,10136.05852,10311.06492,10624.71867,10606.0275,10940.27448,10893.21329,10731.00448,11051.57581,11742.58941,12117.6892,12559.77189,12827.45323,13261.60194,13063.09414,13347.11207,13531.4388,14032.9617,14155.87699,14219.56239,14441.43678,14663.54963,14555.47492,14622.06583,14602.93821
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10211.51693,10349.92763,10552.67749,10817.67945,11018.78769,11237.82743,11510.86555,11764.1225,11970.55573,12346.85498,12681.09612,12867.16912,13242.73782,13935.39857,14402.50188,14796.16862,15701.59409,16130.43446,16250.76074,15604.78894,15725.30083,15825.27887,15915.93457,15972.71994,15938.59584,15973.20075,15634.41633,15612.30244,15781.13703,15849.47953
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14006.06016,12662.05272,12394.27664,12596.80533,13105.71687,13862.74429,14521.70439,14812.18536,15220.68208,15513.42003,16216.64459,16842.78323,17575.29025,18338.40486,19488.20086,20512.25176,21923.02314,23412.94894,24479.07028,23696.01449,24120.09625,24942.13089,25192.4728,25596.71399,26428.01498,27528.54771,28477.95069,29975.41686,31392.22622,32658.98013
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4536.733123,4635.199554,4726.327726,4793.746122,4865.017444,4926.381569,5117.762436,5246.225202,5252.811212,5290.26792,5427.259486,5412.294205,5444.051345,5659.873346,5923.187378,6183.072629,6459.159366,6737.403988,6872.068934,6887.973283,7233.985253,7491.854724,7705.080883,7950.716121,8211.489177,8513.163624,8839.669265,9160.569118,9402.059102,9526.248861
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5101.933324,5302.409235,5504.027667,5714.55366,5985.342883,6293.915396,6605.782034,6823.062436,6737.896378,6945.554994,7277.912405,7478.152153,7783.75289,8146.679887,8599.595252,9081.894988,9653.648378,10367.26246,10807.04594,11090.6493,11903.98881,12520.76312,13133.16091,13766.7164,14373.20932,14983.21973,15613.66945,16348.29873,17066.38669,17723.2083
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2173.223895,2303.744681,2501.497357,2722.465021,2959.511216,3200.112095,3436.85794,3619.194664,3601.103502,3768.941584,4003.360232,4220.078019,4500.337682,4839.570545,5215.63046,5655.832416,6189.528705,6857.611444,7360.137899,7840.199166,8526.339106,9156.623442,9765.626608,10377.86612,10993.91325,11624.94428,12276.81328,12986.32223,13725.886,14416.80035
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2196.950288,2328.906789,2528.879651,2752.34792,2992.057409,3235.326758,3474.644494,3658.896664,3640.498262,3810.07882,4046.994506,4266.05083,4549.363661,4892.292949,5272.442521,5717.372025,6256.743929,6931.891505,7439.627023,7924.615987,8617.889497,9254.695552,9869.953555,10488.45039,11110.76627,11748.18053,12406.57293,13123.15179,13870.19138,14568.12675
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32790.73492,33507.56991,33812.68677,33446.76306,34165.91178,34912.44235,35421.01487,36303.02986,37328.31126,38325.36298,39677.4688,40410.8559,40614.654,40703.45242,41417.33881,41913.98247,43083.36335,44161.18486,44128.42729,41973.95815,42751.94319,43539.70105,43029.85122,42762.23103,43210.70447,43966.69504,44679.947,45744.56165,46519.36778,47011.486
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23526.26156,23257.36764,22648.64784,22179.75035,21996.15016,22318,22615.36087,23211.36206,23676.43189,24323.63558,25425.62701,26027.70287,26531.54464,27112.04138,28081.21895,28912.84107,30134.99003,31311.63426,31668.73586,30061.28736,30803.32894,31592.38365,31678.90005,31910.85349,32323.69533,32746.50481,33220.15122,34084.0709,34766.01089,35228.49333
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15383.65426,14487.06753,12825.92508,11897.63321,10435.50089,10144.60621,10045.52198,10281.51962,10096.27167,10343.0899,11200.47784,11561.74561,12183.87105,13036.23391,14112.8734,15093.11502,16293.87007,17524.17919,18197.57143,16981.90314,17796.7336,18751.97654,19337.05979,19919.14694,20131.51124,20055.6749,20222.34982,20849.70466,21361.32835,21649.84264
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14948.93718,14020.22523,12573.82117,11822.85247,10644.95923,10511.15111,10531.74361,10787.59875,10680.59832,10948.57876,11771.94955,12149.05568,12768.90958,13580.11474,14662.16917,15605.65317,16815.34432,18079.9715,18841.05175,17782.47965,18521.0421,19457.25584,20003.29615,20564.97947,20858.57697,20926.70609,21203.34336,21951.41166,22588.9131,23017.61551
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28606.66363,28912.54013,29108.15411,28870.01198,29567.84202,30339.11408,30901.40834,31648.18772,32545.16022,33419.7808,34681.71042,35419.02818,35784.04934,36045.66158,36903.33962,37537.62553,38785.78988,39943.93959,40163.17431,38353.79848,39097.28144,39884.60179,39535.36225,39436.23817,39988.38584,40854.07025,41635.81941,42799.19729,43710.67452,44378.74039
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1754.931083,1712.579954,1649.227563,1613.364585,1567.139398,1598.19058,1634.223586,1654.373479,1665.235289,1672.251378,1669.569587,1691.371829,1698.600686,1723.163518,1766.003325,1820.405598,1880.934549,1947.105989,2010.161422,2044.236505,2107.194149,2146.438587,2211.614559,2276.140081,2336.743107,2383.617482,2427.29288,2478.628361,2512.967941,2550.013451
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31693.46901,31921.24357,32419.94819,32604.40377,33444.65687,34159.4389,34969.01239,35853.4233,36618.3104,37604.64455,38934.26391,39299.35294,39696.40469,40390.48653,41554.35636,42524.22252,43632.35898,44593.82137,44530.95559,42797.00489,43816.33499,44544.24154,44892.64502,45312.00071,46028.44336,46876.68886,47467.87548,48403.40687,49302.25944,49918.84091
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5105.380792,5046.193526,4992.731849,5043.999495,5084.638409,5196.745001,5387.561787,5568.732533,5602.165416,5741.831771,5995.579841,6136.264163,6340.173252,6646.150874,7070.920174,7480.493539,7991.476071,8579.156638,8956.016025,9063.619883,9638.838109,10110.12553,10518.74668,10941.34721,11333.51209,11699.47921,12133.04262,12637.11695,13102.80478,13478.4618
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4538.811612,4481.122734,4428.684983,4456.355189,4475.170897,4562.440128,4717.231405,4857.062356,4879.722483,4986.796722,5185.857408,5298.129817,5461.626278,5705.36483,6048.652124,6377.419546,6784.222654,7249.703765,7543.300628,7629.244003,8078.39507,8440.930877,8757.637281,9088.381077,9394.646141,9672.156325,9992.435578,10369.48185,10716.26815,10984.51959
