Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Italy,ITA,2072.912767,2152.773938,2295.493059,2457.726839,2537.285386,2476.362214,2710.457936,2776.818135,2891.044192,3040.959609,3104.854578,3096.934737,3132.771223,3134.392335,3304.327409,3391.669627,3490.343116,3662.666562,3825.917783,4007.179517,4144.907442,4224.740106,4310.537968,4303.645312,4439.319253,4597.892598,4658.700157,4791.285246,4955.721944,5079.492406,5299.856479,5406.491722,5539.703837,5652.519542,5687.997573,5731.101557,5833.467297,5804.325964,5757.960611,5368.390567,5493.711037,5514.803615,5397.741477,5159.183655,5002.40668,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Jamaica,JAM,..,815.0079085,966.8750969,1001.030009,1045.884295,695.7538797,736.1222946,756.4285615,756.4436606,685.0198215,661.1658898,645.903972,769.0045509,741.2833181,593.5744804,580.6012391,607.2528551,642.8409952,613.9588376,579.5801393,867.8023031,713.3094525,1446.537635,1525.810589,1696.662831,2051.141586,2104.636179,2159.125916,2237.74787,2263.857104,2276.339219,2277.636911,2345.474767,2408.618469,2380.170384,2397.077667,2371.83539,1926.865102,1160.368039,1222.174254,1216.171018,1204.913499,1037.60135,1013.0447,1050.732904,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Japan,JPN,3222.003929,3415.688241,3737.265366,4090.998251,3967.084839,4028.667143,4310.620638,4444.771348,4670.1074,4862.75999,4717.687657,4754.377465,4696.620486,4960.933766,5184.888933,5327.798665,5327.79113,5639.948891,5904.789867,6236.922902,6805.540041,7009.029946,7034.613496,7094.012976,7522.571042,7695.716643,7835.41274,7991.00407,8003.955696,8147.38887,8299.409506,8162.014644,8266.099102,8164.933682,8393.257723,8539.010589,8542.478139,8710.025703,8270.007731,8020.273806,8594.909034,8099.598695,7998.346771,7988.58331,7819.714636,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Jordan,JOR,..,130.9984291,153.4023201,173.471933,188.7699323,213.9489901,254.8064695,222.5420914,256.4855316,325.6449289,365.8544278,420.7123549,496.9701982,622.8913313,704.2650594,744.8150014,777.0373684,853.5038681,853.6620567,861.9345577,933.8482118,900.6790594,997.8198303,1021.288547,1052.06855,1108.776221,1154.060531,1159.936566,1222.902624,1250.257862,1289.606447,1324.047368,1401.596914,1442.207717,1551.903465,1578.317046,1678.867203,1784.732258,1847.63832,1812.204965,1845.338846,1846.634228,1917.59306,1854.016586,1864.675855,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5905.00367,5641.834595,5354.491838,4541.830801,4340.735396,4041.129956,3636.627647,3173.793049,2948.783449,2838.34344,3169.523341,3512.035501,3558.327279,3768.792821,3859.192559,4012.073919,4261.212572,4487.28613,4689.166773,4447.324403,4728.011591,4892.735191,5180.653819,5345.46874,5600.208465,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Kenya,KEN,..,77.60576069,82.00184619,84.67718351,86.94428019,89.86508231,95.8410041,97.41175731,100.3592546,103.8120809,103.9763365,107.7129252,106.2226754,105.5786259,107.1219655,112.1391906,114.8257054,123.7015314,117.1363163,120.0343997,123.5006109,124.8281981,124.7330913,127.1415877,124.5245313,125.6829011,127.8443577,125.409395,126.0475533,116.5641443,104.3968793,113.8862569,113.1200973,118.6892999,125.8584507,128.16419,135.8600631,139.4359914,138.8722014,139.7982758,147.8443982,148.7091061,150.4394903,160.9845753,164.3255487,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,"Korea, Dem. People’s Rep.",PRK,..,909.0773429,936.4949012,963.2951891,990.5292589,1018.756674,1033.238444,1049.678095,1066.996835,1083.973198,1098.949528,1112.331181,1123.687597,1134.427655,1145.715002,1204.148615,1188.612187,1209.346281,1282.097924,1323.963408,1237.418478,1156.864791,1024.482309,902.4804764,925.8511755,905.943149,825.6065837,736.9958908,637.5363833,692.7836909,712.3706473,735.1841397,713.3843282,750.9421501,779.5141655,807.0141076,785.246593,749.1628918,803.6563505,728.1296753,742.9680169,656.010515,652.9677574,619.0669574,601.6900479,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,"Korea, Rep.",KOR,..,295.5961286,343.5863454,397.0894301,458.9495538,501.7187147,577.9317603,659.2369313,779.5140737,880.5560875,913.629356,971.7934818,1027.860403,1140.705094,1250.236475,1340.129958,1480.018501,1674.247249,1920.523557,2095.194713,2373.214406,2588.848076,2826.188795,3091.371196,3495.488731,3881.024437,4280.71094,4651.628883,4436.174407,4878.833384,5906.959333,6309.203405,6673.937704,6977.317662,7390.794147,7796.314674,8039.796283,8462.206543,8772.287463,8877.574933,9716.126081,10129.95709,10305.32898,10384.62216,10496.51367,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1557.058824,1968.075789,1953.815697,1908.461924,2111.318521,2169.095663,2225.018842,2395.863861,2644.526129,2558.084877,2649.689133,2946.957007,2859.821173,2917.304002,2818.337231,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Kuwait,KWT,..,3021.37879,3543.776616,3708.999763,3898.021356,4173.354735,4390.064658,4779.023269,5248.078741,6116.130088,6064.981,6401.585181,7138.948493,7291.841052,7736.585661,8173.925271,8549.317528,8635.784351,8928.391528,9365.068519,8222.993456,4967.272126,..,..,..,13147.75942,13936.68897,13906.68999,14573.60226,14399.71388,14066.14663,14513.50794,15143.68059,16387.66373,16686.26834,17076.48408,17765.72332,17093.32078,17031.19229,16519.05588,16757.33417,15900.89834,16053.85486,15195.20323,15590.60413,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2330.570231,2322.340712,2328.254418,1914.229415,1896.303515,2074.37944,1965.690087,1802.870284,1684.000839,1795.306173,1696.064021,1445.875715,1365.94065,1644.359844,1417.908986,1374.307519,1377.433696,1456.229595,1378.720364,1323.723367,1371.721214,1649.258332,1809.102582,1887.020071,1941.221832,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3396.728161,3285.317445,2638.90897,2048.149058,1973.228518,1997.138093,1992.900926,2056.435022,2129.858727,2072.803727,2082.321387,2213.360603,2307.186518,2493.930169,2607.45996,2777.38198,2966.609973,3169.077295,3213.12144,3026.611489,3229.951062,3264.05332,3587.932866,3472.541385,3507.404521,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Lebanon,LBN,..,525.4780385,574.8942443,649.4911446,700.4948797,646.4139169,693.2659992,743.7330402,814.3369507,919.7569032,979.9418988,1056.546231,1149.977035,1249.393609,1306.644974,1323.908982,1420.586935,1565.240858,1340.944435,825.2519769,499.4570189,958.3442003,1095.856745,1221.147916,1294.604122,1342.54247,1800.499354,2119.765232,2555.556759,2524.170399,2513.54619,2480.580686,2535.743705,2499.786367,2407.767534,2384.883,2296.967931,2396.722368,2559.425581,2729.467906,3046.197089,2948.094733,2487.436433,2765.688621,2588.30067,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Libya,LBY,..,178.6238424,191.1930878,370.2553322,426.9009905,539.8582078,647.9843874,775.7437526,885.8400862,1051.10909,1120.061526,1085.196433,1055.034774,1030.240776,1011.285886,998.5076596,1048.916824,1429.292714,1534.433532,1497.133593,1576.861518,1657.702209,1752.999698,1808.571916,1820.438219,1770.530945,1787.667655,1802.850211,2097.0678,2176.679506,2221.769722,2255.638545,2772.148486,2947.755797,3106.220953,3427.888113,3792.336575,3792.77119,3156.427698,3142.329683,3361.751034,2839.083343,2241.259993,2320.596029,1811.05517,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4023.43207,4022.532662,3166.929451,2494.424475,2498.944532,2538.644546,2735.441037,2727.727637,2825.884653,2702.428156,2516.905098,2695.906268,2848.913483,3087.655148,3196.849344,3187.03108,3353.304327,3564.206785,3733.626495,3622.290317,3470.78503,3529.918778,3607.703798,3663.671197,3821.14517,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Luxembourg,LUX,10649.49539,11871.35135,11661.85805,11796.26195,13108.01296,10642.15072,11487.78453,10443.93648,10806.42087,10982.31805,10784.01758,11089.05469,10992.40818,11137.1854,11737.76906,12064.16039,12159.46573,12275.118,13423.48373,13537.5232,13667.67055,14087.8553,12927.90208,12632.24102,13665.07415,14920.77088,14629.73022,15134.10418,15460.32494,14990.41756,15668.11827,15616.32977,15980.2768,16258.88449,16300.11242,15644.14672,16456.60412,16352.3218,15937.78778,14425.96473,16829.96254,15586.08423,14703.94353,14193.16843,13914.67845,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Malaysia,MYS,..,313.13184,347.3069407,374.9793619,400.2997531,429.939122,466.6889999,530.8705526,560.549436,618.2749505,658.7870708,688.8326056,728.6190492,768.1810035,816.2030524,842.7502738,884.021304,924.1617238,997.15288,1076.161901,1157.360161,1266.257007,1419.170036,1533.700613,1785.108247,2004.577694,2187.87928,2471.896846,2525.339081,2648.127217,2747.059326,2758.347959,2820.55094,2914.673774,2984.361024,2873.734689,3065.572077,3272.896296,3286.091213,3942.089141,4145.520948,4102.620663,4338.561654,4520.363046,4651.958734,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Malta,MLT,..,1007.598282,1071.251447,1207.809398,1006.635849,1111.03076,1249.28869,1358.438935,1479.776389,1598.891946,1664.324401,1749.315008,1831.861503,1860.681826,1920.790821,2110.256441,2250.6657,2487.771601,2692.003167,2851.261113,2823.502838,3597.685828,3726.694558,3716.591078,3735.355406,3921.371208,3790.42129,3827.153721,3921.751837,4197.864688,4311.858637,4292.315051,4500.3523,4872.272205,4797.292583,4912.90976,4897.510042,4873.083467,4836.593963,4434.186633,4767.097378,4867.0568,5002.047483,4915.873765,4924.544019,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Mauritius,MUS,..,146.5629208,160.78812,180.384566,201.58489,211.8834081,249.3086099,280.0150644,279.5932293,309.5101738,299.1597648,295.7789287,294.2003242,301.4901801,301.3175976,313.5631751,347.1546929,388.0001776,436.1416703,482.2784088,670.5862908,728.7907866,780.1254287,820.1397154,857.2614719,945.2477912,1021.167623,1108.610762,1205.596934,1226.955237,1363.24611,1453.664547,1473.492493,1561.765991,1614.246648,1683.690833,1743.117482,1816.671103,1881.649775,1907.12257,1995.361484,2025.704166,2075.035712,2148.328411,2182.509156,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Mexico,MEX,..,507.5139554,551.2348038,582.3773798,627.376317,655.8856332,694.8151266,737.4275733,794.6678673,840.4677056,887.0540579,926.6705341,980.950188,999.8996139,1038.429965,1077.431497,1095.631292,1141.501358,1176.104768,1232.479271,1185.040368,1295.411088,1317.632135,1312.568942,1401.131811,1419.903291,1444.361455,1528.183794,1643.046479,1689.185862,1800.467938,1834.151423,1843.963674,2001.018228,1927.073923,1996.392573,2020.952871,2047.531118,2046.694449,1995.298277,2018.827401,2216.906101,2253.514425,2144.088926,2157.323949,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4027.487145,4280.255942,3691.138781,3216.492876,2765.935842,2607.113691,2464.023057,2319.177087,2314.660985,2169.138164,2039.13902,2246.292058,2330.867781,2616.527468,2440.981408,2549.071002,2696.438833,2485.184078,2524.787619,2166.98681,2144.689107,1830.176797,1885.322323,1683.986942,1725.616479,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1468.353139,1556.435984,1559.500016,1598.782609,1604.849298,1489.369982,1340.446915,1223.983116,1099.335185,1077.843734,1090.939156,1085.657749,1057.91156,1068.488545,1042.409704,1053.633534,1071.256759,1096.890194,1139.437499,1196.126729,1251.967207,1298.627199,1332.783308,1423.687392,1377.816408,1488.659861,1495.833397,1588.133815,1893.960425,2006.388881,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6314.905228,6451.770253,6564.643799,6287.187849,5010.561319,5419.51607,5741.203943,5415.717989,4574.964545,4612.34139,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Morocco,MAR,..,125.1920309,138.8881319,152.1539878,157.7543952,163.2374258,178.8025657,192.4802416,206.088531,222.5758523,236.868292,248.7339301,262.1996588,280.4827113,282.9660055,294.5449842,307.2191942,311.2091771,340.9111066,335.6104396,359.1661251,371.5300832,402.1172549,402.0997275,421.3737054,431.1288515,433.8018045,451.1689264,479.8572545,453.3392813,490.0381087,524.9202354,536.0082958,581.6427986,612.2818852,634.4654101,688.174587,717.2774531,733.5237542,745.7150278,775.9545544,825.8228257,876.8452391,881.4293095,904.4421548,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Mozambique,MOZ,..,51.55613418,50.70800657,57.81568216,68.43670085,56.07358034,61.94972344,57.4566377,60.86292763,37.0324586,37.14469423,36.68234466,48.48306259,37.86246071,29.51856409,31.49387432,37.08458048,42.31074875,34.56652481,39.66907248,42.19509348,55.74716507,54.10690612,50.65776463,44.28671891,46.17882793,45.8633915,54.46057411,49.06640314,69.24072041,125.6215656,277.3587457,265.7726927,374.4742927,448.9076948,451.0117022,459.0108875,459.8281131,443.4250188,443.7706352,453.3058435,454.3671693,459.967096,451.0435443,478.9211723,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Myanmar,MMR,..,19.81102503,21.17598691,22.77844494,22.46104838,25.28494979,27.43152091,29.72515906,31.14619462,32.85406618,33.95247116,30.44904885,32.23795912,32.66487266,35.25634166,41.99900961,42.01715199,42.25423421,37.49471351,40.214649,44.10284804,40.86875027,44.21994183,50.66448819,53.98374697,57.17331747,57.63493492,64.47209403,64.87438836,68.10148668,75.25733095,68.37462774,73.03650813,79.93951762,80.51151125,74.8520059,88.33483263,89.45723601,94.15248761,99.36245839,124.3062909,154.3813504,156.0090076,185.3721437,215.2988954,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1042.408906,1005.301399,1076.457413,954.8806336,953.3960126,1034.641555,990.5584818,1086.254121,1156.555031,1052.062025,1090.108309,1127.180165,1169.698321,1453.548561,1521.420612,1606.540196,1606.268384,1638.939921,1583.339901,1586.219851,1610.793522,1660.755683,1692.403437,1652.569026,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Nepal,NPL,..,6.004552749,7.549784871,5.75776641,7.158490503,6.63171035,8.965360253,9.837092053,10.52437819,11.58280455,12.38645582,14.12095739,17.41957481,18.57071689,20.02734278,22.18490466,25.69654308,27.97370562,30.18741781,32.69173677,35.17499002,37.2059391,37.01415164,38.45783121,41.25298039,43.8448687,46.17400393,46.49149704,49.18057742,54.95542231,58.81097409,64.48404997,67.54125992,70.53183797,74.43150382,77.06500418,83.82344473,87.63357914,83.47528382,96.93665658,102.5424152,115.8222472,120.8972465,136.6376716,146.4678648,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Netherlands,NLD,2948.339406,3146.463257,3414.689007,3612.310204,3735.237418,3773.140348,4009.790303,4077.457107,4251.131498,4403.106651,4364.160624,4292.700717,4237.777804,4300.250503,4412.165074,4517.089587,4566.68477,4722.933873,4924.155632,5052.627779,5218.202041,5327.476851,5441.655472,5494.112372,5643.106948,5719.061109,5905.992197,6066.243238,6257.890883,6349.319584,6507.105925,6599.26537,6641.740762,6695.715124,6882.970221,6912.372085,7025.834479,7157.378577,7173.046299,6856.281897,7006.273821,7060.053768,6876.589753,6833.911435,6712.774758,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,New Zealand,NZL,4271.533782,4694.006309,5306.656565,5525.95144,5461.520654,5795.465603,6094.840058,6149.926287,6150.519031,6180.443873,6343.602429,6496.847899,6872.405817,7299.409246,7512.627436,7555.665055,7875.119367,7901.294894,8133.032832,8465.385548,8972.310649,8842.379331,8636.633916,8909.355579,8927.900552,9106.822018,9072.883173,9090.524423,9125.032765,9138.744752,9384.348187,9417.343126,9526.655692,9407.032181,9666.299694,9673.673771,9700.090809,9640.607983,9556.317198,9403.848836,9601.903142,9458.485401,9360.949162,9089.619774,9026.321041,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Nicaragua,NIC,..,224.8784024,243.8739375,221.7001636,261.2611454,269.696675,304.6661591,335.6234104,324.2506334,249.1007149,258.4581501,266.3579494,275.5328826,291.5730323,293.9904078,286.5298054,281.7063506,295.4212771,291.3253376,321.0907386,306.2226454,299.2336619,301.9810691,291.5408122,278.7888413,291.0460354,311.0778732,349.8588654,341.502861,328.7891902,344.8206479,343.6101533,352.3442098,367.3387479,392.5490244,412.4154898,424.7552896,458.4928055,471.8186297,477.4149486,506.5190722,528.3719115,569.3247301,586.5611516,568.3138108,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.7404257,30.80493202,30.43482505,29.80712183,33.52147004,36.69868333,34.8558407,39.08644225,39.21078011,42.60520946,44.21761993,47.38599622,49.33917259,48.25917066,51.19500844,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Nigeria,NGA,..,28.57043974,32.72775174,35.29923043,32.84845543,45.77565498,51.57818039,59.17879299,60.6883739,59.82248235,68.05710635,50.90103987,81.89591854,81.73535324,62.06356377,80.45447504,90.88640879,89.30352924,87.13951419,97.07071366,87.07894818,89.59979699,90.05437307,100.8853363,95.5612729,91.48821054,85.90497516,82.00415692,76.96886648,75.76719123,74.49062162,75.56977626,104.6610474,101.9252137,123.6324847,129.3270294,111.752414,138.9094109,127.2446128,120.6350759,136.4262703,150.1980242,156.7971855,142.7292536,144.5254622,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2667.530963,2708.069324,2966.823372,2613.874401,2708.781286,2797.425642,2920.918066,2995.102016,3071.483561,2856.163375,2895.589239,2800.999784,2755.587312,3108.950603,3143.339387,3374.310104,3450.095995,3621.528924,3676.269631,3421.39515,3574.082901,3882.774657,3680.798813,3550.463448,3496.528739,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Norway,NOR,13454.12503,14084.40961,14488.41649,15541.79001,16286.77491,16313.92407,16913.42006,16515.36343,17314.78112,18862.29081,18725.67689,19431.16841,19357.74561,20497.37043,21939.81352,22559.09429,22177.62158,22800.13518,22979.99187,22859.30047,23353.91502,23808.62992,23787.32181,23967.11867,24247.26394,24528.44386,23998.84419,24326.03424,25424.10364,25057.1896,24993.7263,25590.68943,24620.33613,23201.39413,24214.10698,25083.21453,24099.93226,24855.00046,24866.13431,23859.70958,24890.92401,23510.38383,24070.98592,23806.88488,22999.9346,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Oman,OMN,..,14.68687581,29.62466833,50.80633369,95.01751886,153.0530686,252.3085151,364.0811451,398.9159556,483.5820239,623.7130504,754.5562169,899.1474377,1044.753201,1240.330662,1467.547774,1793.509418,1843.983102,1979.608011,1986.036863,2186.891783,2154.434968,2245.276122,2445.340581,2498.116057,2581.345266,2620.879224,2784.739008,3064.128207,3082.614604,3201.978154,3435.786736,3521.841585,3549.62731,3829.456103,3923.940697,4212.715799,4387.394351,4790.686025,5251.746584,5521.079859,5854.004235,6176.907053,6207.2272,6445.573417,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Pakistan,PAK,..,93.4803468,90.97131378,101.2529341,107.3090348,111.1994504,107.9112767,110.2057749,121.7668563,139.8337989,136.0462415,147.7309394,159.2921531,171.024397,183.6489115,198.8903317,214.2301005,228.4563007,255.6376515,264.5798272,277.4322042,297.1872341,333.4090473,333.9320778,343.6611067,355.1876131,355.4868661,357.5379102,337.6439365,347.8963524,362.4048287,366.848789,372.1906497,395.3926863,412.9902986,444.5865134,466.2283576,459.5606392,422.0648294,436.6827179,442.1800682,432.5828729,427.8479759,457.8148261,447.5010026,..,..,..,..,..
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
