Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Population density (people per sq. km of land area),EN.POP.DNST,Fragile and conflict affected situations,FCS,11.91331515,12.22700169,12.54799286,12.87999384,13.22915065,13.59827698,13.98939248,14.39976375,14.82109195,15.24189636,15.65389065,16.05587077,16.45097236,16.84193302,17.23292599,17.62837258,18.02570893,18.42708858,18.84669081,19.30261691,19.95986017,20.52640191,21.14450377,21.79244982,22.44113481,23.0701903,23.67146043,24.25258666,24.81265008,25.38211395,25.99401918,26.64658132,27.32923175,28.03605148,28.75641144,29.4828793,30.21456307,30.95390563,31.70343205,32.47170372,33.24620064,34.0360144,34.84110539,35.65876026,36.48162546,37.30857911,38.14054369,38.97777051
Population density (people per sq. km of land area),EN.POP.DNST,Heavily indebted poor countries (HIPC),HPC,11.95238491,12.27222546,12.6020433,12.94159892,13.29089817,13.64929481,14.017344,14.39538053,14.78210605,15.17575892,15.57551859,15.98123856,16.39475755,16.81973511,17.26105206,17.72260722,18.2047065,18.70747685,19.2342399,19.7888737,20.37351288,20.99125,21.6399918,22.31033891,22.98930033,23.66802029,24.34247596,25.01672528,25.69990449,26.40534748,27.14268918,27.91562222,28.72129797,29.554985,30.40914232,31.27868137,32.16221619,33.06284833,33.9852947,34.93623073,35.91899258,36.93706286,37.98848631,39.07134069,40.18325849,41.32211591,42.48783785,43.68003626
Population density (people per sq. km of land area),EN.POP.DNST,High income,HIC,24.3379096,24.59749245,24.84857783,25.07421253,25.33128162,25.57394088,25.77882912,25.99144626,26.20577318,26.4306069,26.64955601,26.86817513,27.07526874,27.2697044,27.4549887,27.64000805,27.83295523,28.02552026,28.2220883,28.43108114,28.65287477,28.89286823,29.07104981,29.29915176,29.51642712,29.7709904,29.97613809,30.11648298,30.31148068,30.50387252,30.66355842,30.86432204,31.07114634,31.27529183,31.4913501,31.71308586,31.95485695,32.20887329,32.49353146,32.73482745,32.95097059,33.10800836,33.30692182,33.50348627,33.70699869,33.90685914,34.09689091,34.26986397
Population density (people per sq. km of land area),EN.POP.DNST,IBRD only,IBD,34.07689227,34.88012101,35.67006333,36.45603216,37.22981686,37.97806671,38.71043923,39.42744987,40.1517857,40.89030193,41.63644949,42.40445199,43.21338972,44.03137619,44.84215656,45.66564501,46.51191039,47.38035381,48.25149616,49.10809528,49.94464877,50.75546007,51.5367515,52.30468062,53.0620595,53.80581432,54.53847066,55.26601564,56.00369235,56.6951009,57.38584419,58.04411891,58.69137399,59.33318848,59.96933913,60.60360008,61.23459312,61.85482885,62.47772419,63.10970796,63.73473072,64.36888331,65.0096194,65.65511623,66.2977138,66.93353505,67.5665447,68.19258396
Population density (people per sq. km of land area),EN.POP.DNST,IDA & IBRD total,IBT,30.61522497,31.34681657,32.07027119,32.79384393,33.51366291,34.22098912,34.92353893,35.62146913,36.33128993,37.05742422,37.79447897,38.5530261,39.34752713,40.15452836,40.9621803,41.78545334,42.63181032,43.50065221,44.3773754,45.24921412,46.11300981,46.96123057,47.79372727,48.62011515,49.44519426,50.25960845,51.0690106,51.87733801,52.69355532,53.47846384,54.26876848,55.04109325,55.80999972,56.58009689,57.35252288,58.12807021,58.90723084,59.68511656,60.47105317,61.26841117,62.06753731,62.87700578,63.69236515,64.51733408,65.34866775,66.18313532,67.02501853,67.87032944
Population density (people per sq. km of land area),EN.POP.DNST,IDA blend,IDB,26.77535125,27.4904802,28.22856359,28.99712885,29.80636035,30.66300346,31.57036855,32.52560529,33.52420666,34.55838342,35.62250479,36.71415981,37.83373955,38.98134457,40.15797945,41.36347476,42.59815827,43.85947144,45.14040095,46.43221045,47.74787115,49.03865509,50.34158669,51.65382765,52.97942366,54.33123378,55.72544805,57.15206763,58.59616007,60.03246113,61.4879202,62.94219107,64.40407938,65.88393364,67.39980792,68.96403333,70.58248755,72.25929679,73.99008348,75.76419721,77.62736417,79.51912999,81.38647551,83.29125694,85.23529232,87.2139625,89.22348963,91.25962454
Population density (people per sq. km of land area),EN.POP.DNST,IDA only,IDX,18.54087553,19.00176674,19.46409163,19.93228245,20.41423403,20.91425191,21.43414939,21.9734554,22.5318451,23.10840263,23.7022892,24.314254,24.94562496,25.59766804,26.27126607,26.96733723,27.68565763,28.42627557,29.1908723,29.98281769,30.80223007,31.64896373,32.52331026,33.41516794,34.33087483,35.24057971,36.15251962,37.06768096,37.98382776,38.91243641,39.87053238,40.85692017,41.86565193,42.8952135,43.94540931,45.00447326,46.07757746,47.16568019,48.26728611,49.37903851,50.49749775,51.62464656,52.76478443,53.92404698,55.11387446,56.33527683,57.59575862,58.89206375
Population density (people per sq. km of land area),EN.POP.DNST,IDA total,IDA,20.58685856,21.11091908,21.64176043,22.18458394,22.74789223,23.33654692,23.95271938,24.59537267,25.26314279,25.95340604,26.66413294,27.39528749,28.14796482,28.92314133,29.7217301,30.54437906,31.39100141,32.2609977,33.15388885,34.07003663,35.01275299,35.96966224,36.95049638,37.94684959,38.96573263,39.98531111,41.01711398,42.05938525,43.10673938,44.16152138,45.24313791,46.34580947,47.46716498,48.60867664,49.7750599,50.95970545,52.16831508,53.40272622,54.66077174,55.93715896,57.24049806,58.55760636,59.87853665,61.22313174,62.60077147,64.01040666,65.45707036,66.93726578
Population density (people per sq. km of land area),EN.POP.DNST,Late-demographic dividend,LTE,30.07842301,30.78864255,31.46140132,32.11239645,32.73155455,33.30030721,33.8347597,34.33446069,34.83306985,35.33635684,35.8309703,36.33809675,36.89278521,37.44698639,37.98107898,38.53151983,39.11448276,39.7291316,40.34716444,40.94533383,41.51889405,42.05673017,42.50699921,42.98226708,43.44734601,43.93318783,44.36800962,44.79530955,45.20375111,45.57938005,45.94989195,46.2819982,46.59366125,46.89842589,47.19973558,47.50413578,47.80999758,48.10580756,48.40633651,48.71164897,49.00328787,49.29530055,49.5898009,49.8888019,50.19359763,50.49816952,50.81331284,51.13138677
Population density (people per sq. km of land area),EN.POP.DNST,Latin America & Caribbean,LCN,14.25055192,14.60280716,14.95861019,15.31851281,15.6827852,16.05149834,16.42479461,16.80209087,17.18440594,17.57204254,17.96561352,18.36469899,18.76888126,19.17652943,19.585569,19.99438536,20.40217384,20.80888176,21.2144904,21.61930317,22.02360387,22.42639987,22.82748258,23.22726651,23.62553538,24.02198474,24.41707942,24.80951831,25.23478507,25.61739236,25.99266946,26.36048949,26.72277157,27.07771681,27.42800865,27.77457406,28.11733916,28.45628721,28.79239052,29.12645349,29.45362959,29.78545158,30.11637751,30.44736472,30.77041765,31.08811335,31.40020075,31.70622088
Population density (people per sq. km of land area),EN.POP.DNST,Latin America & Caribbean (excluding high income),LAC,14.03808448,14.39433178,14.75404886,15.11764001,15.48571339,15.85861901,16.23645875,16.61872006,17.00602537,17.39905642,17.79809215,18.20327818,18.6138442,19.02799574,19.4433402,19.85802746,20.2712435,20.68299467,21.09326028,21.50232967,21.91035222,22.31685694,22.72135838,23.124001,23.52508069,23.92464297,24.32281375,24.71901013,25.1493521,25.53729184,25.91846169,26.29233016,26.66071662,27.02158232,27.37758294,27.72968096,28.07794793,28.42219606,28.76326139,29.10208944,29.43363715,29.77164158,30.10895409,30.44586482,30.77441381,31.0962194,31.41077269,31.71861424
Population density (people per sq. km of land area),EN.POP.DNST,Latin America & the Caribbean (IDA & IBRD countries),TLA,13.73422488,14.07788339,14.42470886,14.77546493,15.13122838,15.49268879,15.8600552,16.23273365,16.61114417,16.99565747,17.38638788,17.78333616,18.18584543,18.59192459,18.99894587,19.40492022,19.80887929,20.21093916,20.61152246,21.01153541,21.41155387,21.81128545,22.21006117,22.60763405,23.00372485,23.39796584,23.79039704,24.1805703,24.60220824,24.98378198,25.35862078,25.72613897,26.08676043,26.44156943,26.79219874,27.13989839,27.48484657,27.8268319,28.16622292,28.50337252,28.83308128,29.16879292,29.50196032,29.83197993,30.15802969,30.47947175,30.79589756,31.10734611
Population density (people per sq. km of land area),EN.POP.DNST,Least developed countries: UN classification,LDC,17.27032553,17.68828677,18.1076671,18.53305822,18.97156848,19.42780761,19.90323639,20.39752481,20.90972882,21.43790894,21.9809007,22.53892307,23.11356428,23.70659599,24.32032047,24.95653977,25.61506592,26.29579117,27.0005252,27.73145426,28.48959559,29.27667398,30.09086306,30.9252921,31.78299531,32.63308038,33.48423494,34.3389054,35.20352624,36.08761986,36.99712547,37.93651273,38.90241641,39.88905116,40.89203396,41.89764582,42.90750744,43.92567109,44.95894519,46.01511205,47.09948444,48.21663511,49.36534516,50.54369689,51.75009033,52.98328096,54.24313284,55.52974147
Population density (people per sq. km of land area),EN.POP.DNST,Low & middle income,LMY,30.67329116,31.41591923,32.14866965,32.88103541,33.60892461,34.32337392,35.03219151,35.73577779,36.45160255,37.18383513,37.9267835,38.69163062,39.49278258,40.30657929,41.12121679,41.95208797,42.80686055,43.68490453,44.57161092,45.45359482,46.34869322,47.20894222,48.05348598,48.89048849,49.72594351,50.55164234,51.37268108,52.19201356,53.01862782,53.81385974,54.6193636,55.40387211,56.18384919,56.96450052,57.74736929,58.53282784,59.3216817,60.108875,60.90378779,61.71008502,62.51979433,63.33856957,64.16425117,65.00118263,65.84305453,66.68775987,67.53938875,68.39405425
Population density (people per sq. km of land area),EN.POP.DNST,Low income,LIC,14.72303487,15.09725831,15.48002222,15.87156218,16.27294637,16.68413954,17.10547777,17.53738335,17.97846297,18.42677804,18.88148406,19.34250357,19.81208201,20.29462603,20.79597315,21.32078627,21.86964004,22.4427371,23.04371722,23.67674138,24.34412334,25.04918957,25.78980139,26.55607642,27.33431663,28.11514874,28.89443851,29.67638735,30.47015867,31.28919969,32.14242843,33.03335213,33.95797497,34.9151613,35.90078819,36.91219316,37.95149107,39.01845691,40.10387662,41.19567405,42.2840735,43.36866245,44.45425937,45.5531211,46.6876827,47.86370943,49.08792224,50.35754873
Population density (people per sq. km of land area),EN.POP.DNST,Lower middle income,LMC,58.02147357,59.39235997,60.79820195,62.24054268,63.72118609,65.24147508,66.80092043,68.39931728,70.04217013,71.73607916,73.48470601,75.29145493,77.14574636,79.04416155,80.97398014,82.92342046,84.89148209,86.87714442,88.8765789,90.88632656,92.99813281,95.00593958,97.02124049,99.03034583,101.0644921,103.0681244,105.0833682,107.1065329,109.1300406,111.1448786,113.2374923,115.2420842,117.2450123,119.2493495,121.2649322,123.2752255,125.2915254,127.3167418,129.3535494,131.4009852,133.4748369,135.557323,137.6357361,139.7207961,141.801481,143.8833792,145.9570341,148.0218874
Population density (people per sq. km of land area),EN.POP.DNST,Middle East & North Africa,MEA,12.33473487,12.67632785,13.02421802,13.38760127,13.7632858,14.15589454,14.56698491,14.99711836,15.45016074,15.93289475,16.44618051,16.98980174,17.56218775,18.1569583,18.76398497,19.38075275,20.00224866,20.62759386,21.25068968,21.86426423,22.64474699,23.25324788,23.66387877,24.23853272,24.79768088,25.48464216,26.01413482,26.53528391,27.04747712,27.56367808,28.0883466,28.62017219,29.16042775,29.71732574,30.29945333,30.91285499,31.56051667,32.23982719,32.94298781,33.66854749,34.38437238,35.0995115,35.81492821,36.52865932,37.23738303,37.94030914,38.63313042,39.31541591
Population density (people per sq. km of land area),EN.POP.DNST,Middle East & North Africa (excluding high income),MNA,14.73107191,15.11696533,15.50802327,15.90839478,16.32352619,16.75806195,17.21228178,17.68651899,18.18525267,18.71385271,19.27551568,19.871266,20.49825311,21.15068638,21.8204541,22.50063848,23.18890032,23.88349873,24.57870913,25.26808944,26.17545205,26.85134788,27.51391877,28.16184402,28.79442361,29.41174407,30.01311867,30.59995396,31.17105047,31.73900235,32.30929807,32.8841961,33.46440674,34.05276969,34.64971419,35.25740658,35.87655554,36.5086359,37.15596925,37.83011379,38.51024663,39.20886801,39.92510473,40.65450933,41.38799879,42.12149554,42.85067583,43.57631292
Population density (people per sq. km of land area),EN.POP.DNST,Middle East & North Africa (IDA & IBRD countries),TMN,14.74133835,15.12750071,15.51883118,15.91948177,16.3349025,16.7697411,17.22427749,17.69884521,18.19792647,18.7268949,19.28894931,19.88511482,20.5125389,21.16542686,21.83566136,22.51631979,23.20506129,23.90014378,24.5958387,25.28569945,25.96467541,26.630554,27.28261804,27.91952391,28.54054819,29.14575326,29.73442681,30.30795006,30.871335,31.43136322,31.9935217,32.56006469,33.13169733,33.71124809,34.29915429,34.89757204,35.50720591,36.12952066,36.76601974,37.42927378,38.09864011,38.78653578,39.49203741,40.21074121,40.93354467,41.65635496,42.37481079,43.09079554
Population density (people per sq. km of land area),EN.POP.DNST,Middle income,MIC,33.4425847,34.24917541,35.04269071,35.83423349,36.61872409,37.38572905,38.1444612,38.89521416,39.65873763,40.44026133,41.23325167,42.05084651,42.9095632,43.78086892,44.64989699,45.53390313,46.44178649,47.37277253,48.30908406,49.23433764,50.16897056,51.05611285,51.91870031,52.76816383,53.61413263,54.4477705,55.27607887,56.1018688,56.93547694,57.72623335,58.5246221,59.29068485,60.0456642,60.79560609,61.54331191,62.28950897,63.0350304,63.77362573,64.51810871,65.2749093,66.03636939,66.80899035,67.58953346,68.38105278,69.17177712,69.95890746,70.74578845,71.52834419
Population density (people per sq. km of land area),EN.POP.DNST,North America,NAC,12.40546239,12.58333543,12.71981141,12.84504965,12.96891153,13.10335354,13.23312918,13.36901368,13.51055903,13.65895172,13.79509689,13.93456406,14.07128083,14.20156363,14.32615434,14.45405655,14.58925133,14.72637154,14.86638747,15.02009377,15.19644428,15.39937386,15.61120309,15.81494559,16.00797692,16.19721508,16.38482146,16.57981356,16.76864613,16.95669985,17.14060137,17.31273523,17.4768406,17.62841708,17.79244489,17.9575905,18.13239293,18.30601259,18.49715766,18.66489549,18.82552487,18.96739238,19.11372972,19.25365879,19.40076232,19.54449497,19.69440815,19.83178446
Population density (people per sq. km of land area),EN.POP.DNST,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Population density (people per sq. km of land area),EN.POP.DNST,OECD members,OED,25.99704252,26.30109207,26.59804608,26.868399,27.16984377,27.45703879,27.70450334,27.95843539,28.2130786,28.47199877,28.72786442,28.98066381,29.22189423,29.45261243,29.67439209,29.89645664,30.12672504,30.35542412,30.58726045,30.83236207,31.09224769,31.3762543,31.65570043,31.92169079,32.17447468,32.42316012,32.66399486,32.9036086,33.13459752,33.36698968,33.56109604,33.8007085,34.04326437,34.28433107,34.52719148,34.76851283,35.02143303,35.27901163,35.56510867,35.81254284,36.04145027,36.21913766,36.44338243,36.67245048,36.9131959,37.15124696,37.38046825,37.59738883
Population density (people per sq. km of land area),EN.POP.DNST,Other small states,OSS,5.40847299,5.519319024,5.633531518,5.749868338,5.868920885,5.992169614,6.117503931,6.246333188,6.378880998,6.519521552,6.668456397,6.82470085,6.989530879,7.15965064,7.337255565,7.526151003,7.72569848,7.934440587,8.145223655,8.351933626,8.547709099,8.73555022,8.903533359,9.060215656,9.250985691,9.41038443,9.575504187,9.747242944,9.921555593,10.10668931,10.29216796,10.46913273,10.64744473,10.83405491,11.05158549,11.29135639,11.56570269,11.87019867,12.19403673,12.51679472,12.82855272,13.12251755,13.4077962,13.67986965,13.96031281,14.24792105,14.54008494,14.83830039
Population density (people per sq. km of land area),EN.POP.DNST,Pacific island small states,PSS,18.30655425,18.71764238,19.12435571,19.53000318,19.93918231,20.35509068,20.77706013,21.20416799,21.64401845,22.10591791,22.59481387,23.11816736,23.66929685,24.22290805,24.74370029,25.20903595,25.6056952,25.94481387,26.25583837,26.58203945,26.95405663,26.81054517,27.27291277,27.7588785,28.23728972,28.68680685,29.10302181,29.4928972,29.86191589,30.21794393,30.56778816,30.91115265,31.24732087,31.58638629,31.94037383,32.31741433,32.7238162,33.15676012,33.60520249,34.0547352,34.49406542,34.91897196,35.33813084,35.76481308,36.21707165,36.69271028,37.20104361,37.72719626
Population density (people per sq. km of land area),EN.POP.DNST,Post-demographic dividend,PST,26.73091678,26.99798988,27.24973734,27.46918842,27.7218832,27.95509663,28.14225186,28.33634167,28.5313692,28.73461044,28.92863324,29.12228293,29.29806386,29.45980599,29.61314192,29.76626621,29.93240012,30.10123118,30.27660355,30.46484132,30.65895073,30.8726624,31.0865467,31.29003668,31.47366817,31.6459597,31.81534768,31.97750258,32.13310776,32.28674517,32.41228679,32.56877324,32.73439432,32.89750565,33.06820989,33.23644801,33.41773467,33.60594275,33.82571096,33.9991421,34.15605241,34.25012078,34.39788907,34.55121546,34.70933696,34.86661247,35.01314293,35.14160317
Population density (people per sq. km of land area),EN.POP.DNST,Pre-demographic dividend,PRE,13.44420956,13.80012799,14.1688231,14.55412889,14.96149058,15.39365103,15.85294974,16.3371883,16.83770879,17.34252441,17.84338091,18.33772428,18.82931158,19.32405222,19.83081285,20.35665236,20.90191136,21.46621304,22.05495034,22.67451553,23.32882475,24.02247391,24.75311353,25.50919268,26.27447278,27.03799622,27.79499147,28.55103712,29.31818114,30.11382106,30.95054186,31.83332313,32.75862456,33.72028025,34.70841797,35.71636391,36.74175554,37.78853039,38.8636875,39.98398308,41.14102101,42.34664813,43.59717066,44.88618322,46.20358517,47.54304495,48.9025429,50.28364036
Population density (people per sq. km of land area),EN.POP.DNST,Small states,SST,6.810557611,6.934820943,7.061669944,7.190147255,7.32073754,7.45427067,7.589698031,7.727831379,7.869512346,8.019154114,8.177709201,8.344375469,8.519945406,8.699814203,8.883051642,9.070965294,9.262083245,9.456094359,9.649452887,9.840471913,10.02589688,10.20353996,10.37366365,10.53642303,10.73056604,10.89314223,11.05800676,11.22644651,11.39564385,11.57304945,11.7507205,11.92154854,12.09338961,12.27209621,12.47725784,12.70002336,12.95149312,13.2280771,13.52089811,13.81323078,14.09687649,14.3662667,14.62889288,14.88062322,15.14011138,15.40548799,15.67475518,15.94878109
Population density (people per sq. km of land area),EN.POP.DNST,South Asia,SAS,149.3172145,152.7475201,156.2631406,159.8748237,163.5970473,167.4400682,171.4061025,175.4914712,179.6928326,184.004514,188.4209286,192.9411836,197.5623808,202.2741071,207.0633462,211.9200195,216.8355866,221.8086991,226.8449871,231.9542133,237.1411713,242.4050417,247.73529,253.1150746,258.8973748,264.3225529,269.7465886,275.1668012,280.5841107,286.0032827,291.403792,296.8250125,302.2345437,307.6145909,313.0532833,318.3143753,323.5011603,328.6131942,333.6445832,338.5904069,343.448913,348.2149428,352.8701581,357.4860157,362.0691791,366.6328906,371.1890581,375.7301755
Population density (people per sq. km of land area),EN.POP.DNST,South Asia (IDA & IBRD),TSA,149.3172145,152.7475201,156.2631406,159.8748237,163.5970473,167.4400682,171.4061025,175.4914712,179.6928326,184.004514,188.4209286,192.9411836,197.5623808,202.2741071,207.0633462,211.9200195,216.8355866,221.8086991,226.8449871,231.9542133,237.1411713,242.4050417,247.73529,253.1150746,258.8973748,264.3225529,269.7465886,275.1668012,280.5841107,286.0032827,291.403792,296.8250125,302.2345437,307.6145909,313.0532833,318.3143753,323.5011603,328.6131942,333.6445832,338.5904069,343.448913,348.2149428,352.8701581,357.4860157,362.0691791,366.6328906,371.1890581,375.7301755
Population density (people per sq. km of land area),EN.POP.DNST,Sub-Saharan Africa,SSF,13.67684666,14.04205753,14.42220692,14.81773547,15.22942147,15.65733082,16.10152701,16.56241204,17.03934366,17.53200555,18.0396958,18.56196499,19.09898005,19.65152287,20.2209892,20.80786564,21.41270452,22.03495844,22.67244607,23.32273772,23.98392134,24.65596123,25.33951138,26.03503518,26.74363501,27.46586893,28.2028507,28.95546582,29.72501452,30.51345912,31.32222278,32.15213495,33.00472022,33.88272496,34.78977695,35.72857733,36.70036581,37.70508881,38.74254078,39.81166836,40.91050626,42.04082504,43.20269244,44.39436228,45.61450523,46.86195089,48.13620016,49.43676797
Population density (people per sq. km of land area),EN.POP.DNST,Sub-Saharan Africa (excluding high income),SSA,13.6746195,14.03978673,14.41988155,14.81537804,15.22702372,15.6548785,16.09902725,16.5598619,17.03678671,17.52943404,18.03710821,18.55935227,19.09636117,19.64891963,20.21838031,20.80524465,21.41007741,22.03221078,22.66970017,23.31998649,23.98116843,24.653179,25.3367287,26.03219741,26.74072069,27.4629185,28.19986384,28.95245279,29.72194627,30.51033432,31.31908154,32.14900835,33.00149339,33.87956149,34.78664753,35.72545022,36.69717773,37.7019021,38.739286,39.80842064,40.90716607,42.03761901,43.19947099,44.39108915,45.61119214,46.85856784,48.13278548,49.43332657
Population density (people per sq. km of land area),EN.POP.DNST,Sub-Saharan Africa (IDA & IBRD countries),TSS,13.67684666,14.04205753,14.42220692,14.81773547,15.22942147,15.65733082,16.10152701,16.56241204,17.03934366,17.53200555,18.0396958,18.56196499,19.09898005,19.65152287,20.2209892,20.80786564,21.41270452,22.03495844,22.67244607,23.32273772,23.98392134,24.65596123,25.33951138,26.03503518,26.74363501,27.46586893,28.2028507,28.95546582,29.72501452,30.51345912,31.32222278,32.15213495,33.00472022,33.88272496,34.78977695,35.72857733,36.70036581,37.70508881,38.74254078,39.81166836,40.91050626,42.04082504,43.20269244,44.39436228,45.61450523,46.86195089,48.13620016,49.43676797
Population density (people per sq. km of land area),EN.POP.DNST,Upper middle income,UMC,24.96500575,25.57696354,26.15927938,26.72638508,27.27078289,27.77800433,28.26062623,28.71902024,29.17925618,29.64609111,30.10947501,30.58590293,31.10123817,31.61828588,32.12143907,32.6379687,33.18018836,33.74740837,34.31704055,34.86800045,35.39661028,35.89676914,36.36175824,36.81014133,37.25053492,37.67984534,38.09869228,38.51175458,38.92703022,39.29761175,39.66072742,39.99944223,40.32395022,40.64192649,40.95443224,41.26486638,41.57086361,41.86573321,42.16457306,42.4754348,42.78453182,43.10571954,43.43870158,43.78327385,44.12923775,44.46992493,44.81308869,45.15351056
Population density (people per sq. km of land area),EN.POP.DNST,World,WLD,28.9294648,29.5391341,30.13930945,30.73219561,31.33048441,31.91507858,32.48519043,33.05364397,33.63143112,34.22400365,34.8227383,35.43723133,36.07488463,36.71820631,37.35973146,38.01284688,38.68545084,39.37483199,40.07158635,40.7683005,41.4780778,42.1675503,42.8286753,43.49792724,44.16271538,44.83105309,45.48253312,46.10636141,46.75759509,47.3869559,48.00852503,48.631931,49.25351592,49.87497456,50.50136544,51.13127044,51.76903332,52.40904731,53.06549226,53.71560633,54.36133256,54.99762501,55.65086264,56.31070798,56.97637451,57.64326476,58.31042463,58.97696677
"Population, total",SP.POP.TOTL,Afghanistan,AFG,11173642,11475445,11791215,12108963,12412950,12689160,12943093,13171306,13341198,13411056,13356511,13171673,12882528,12537730,12204292,11938208,11736179,11604534,11618005,11868877,12412308,13299017,14485546,15816603,17075727,18110657,18853437,19357126,19737765,20170844,20779953,21606988,22600770,23680871,24726684,25654277,26433049,27100536,27722276,28394813,29185507,30117413,31161376,32269589,33370794,34413603,35383128,36296400
"Population, total",SP.POP.TOTL,Albania,ALB,2135479,2187853,2243126,2296752,2350124,2404831,2458526,2513546,2566266,2617832,2671997,2726056,2784278,2843960,2904429,2964762,3022635,3083605,3142336,3227943,3286542,3266790,3247039,3227287,3207536,3187784,3168033,3148281,3128530,3108778,3089027,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457
"Population, total",SP.POP.TOTL,Algeria,DZA,14464985,14872250,15285990,15709825,16149025,16607707,17085801,17582904,18102266,18647815,19221665,19824301,20452902,21101875,21763575,22431502,23102389,23774284,24443467,25106190,25758869,26400479,27028326,27635515,28213774,28757785,29266405,29742979,30192754,30623406,31042235,31451514,31855109,32264157,32692163,33149724,33641002,34166972,34730608,35333881,35977455,36661444,37383887,38140132,38923687,39728025,40551404,41389198
"Population, total",SP.POP.TOTL,American Samoa,ASM,27363,27984,28567,29100,29596,30052,30456,30838,31269,31845,32646,33701,34968,36412,37946,39519,41119,42740,44343,45894,47347,48685,49896,51020,52095,53161,54211,55221,56171,57053,57821,58494,59080,59504,59681,59562,59107,58365,57492,56683,56079,55759,55667,55713,55791,55812,55741,55620
"Population, total",SP.POP.TOTL,Andorra,AND,24276,25559,26892,28232,29520,30705,31777,32771,33737,34818,36067,37500,39114,40867,42706,44600,46517,48455,50434,52448,54509,56671,58888,60971,62677,63850,64360,64327,64142,64370,65390,67341,70049,73182,76244,78867,80993,82684,83862,84463,84449,83747,82427,80774,79213,78011,77297,77001
"Population, total",SP.POP.TOTL,Angola,AGO,5890365,6040777,6248552,6496962,6761380,7024000,7279509,7533735,7790707,8058067,8341289,8640446,8952950,9278096,9614754,9961997,10320111,10689250,11068050,11454777,11848386,12248901,12657366,13075049,13503747,13945206,14400719,14871570,15359601,15866869,16395473,16945753,17519417,18121479,18758145,19433602,20149901,20905363,21695634,22514281,23356246,24220661,25107931,26015780,26941779,27884381,28842484,29816748
"Population, total",SP.POP.TOTL,Antigua and Barbuda,ATG,64177,64357,64133,63650,63120,62675,62367,62159,62036,61952,61865,61800,61779,61787,61786,61786,61754,61717,61771,62008,62528,63367,64471,65777,67204,68670,70173,71704,73224,74674,76016,77212,78295,79300,80336,81465,82704,84026,85397,86746,88028,89253,90409,91516,92562,93566,94527,95426
"Population, total",SP.POP.TOTL,Argentina,ARG,23880561,24259561,24653175,25056478,25462302,25865776,26264681,26661398,27061047,27471036,27896528,28338515,28794548,29262047,29737093,30216279,30698964,31184415,31668949,32148134,32618651,33079000,33529326,33970111,34402672,34828170,35246374,35657429,36063459,36467218,36870787,37275652,37681749,38087868,38491972,38892931,39289878,39684295,40080160,40482788,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811
"Population, total",SP.POP.TOTL,Armenia,ARM,2525068,2587708,2650486,2712786,2773748,2832759,2889579,2944383,2997417,3049109,3099754,3148096,3193689,3238595,3285599,3335940,3392264,3451947,3504659,3536474,3538171,3505258,3442817,3363108,3283667,3217348,3168221,3133089,3108687,3089022,3069591,3050687,3033978,3017932,3000720,2981269,2958307,2932618,2907618,2888092,2877319,2876538,2884229,2897584,2912403,2925553,2936146,2944809
"Population, total",SP.POP.TOTL,Aruba,ABW,59063,59440,59840,60243,60528,60657,60586,60366,60103,59980,60096,60567,61345,62201,62836,63026,62644,61833,61079,61032,62149,64622,68235,72504,76700,80324,83200,85451,87277,89005,90853,92898,94992,97017,98737,100031,100834,101222,101358,101455,101669,102046,102560,103159,103774,104341,104872,105366
"Population, total",SP.POP.TOTL,Australia,AUS,12507000,12937000,13177000,13380000,13723000,13893000,14033000,14192000,14358000,14514000,14692000,14927000,15178000,15369000,15544000,15758000,16018400,16263900,16532200,16814400,17065100,17284000,17495000,17667000,17855000,18072000,18311000,18517000,18711000,18926000,19153000,19413000,19651400,19895400,20127400,20394800,20697900,20827600,21249200,21691700,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24601860
